id,average-price,build-time,second-hand-resource,district,latitude,second-hand-trading,address,court,url,longitude,house-type
58ffbec55e986a05d1cdbb13,101669,1999,26,东城,39.94653043693178,8,安定门内宝钞胡同1号,宝钞苑,https://m.fang.com/xiaoqu/bj/1010000903.html,116.39290695801121,住宅
58ffbecd5e986a05d1cdbb14,86245,2001,7,东城,39.886267820306045,25,幸福大街西侧南岗子街,南岗子小区,https://m.fang.com/xiaoqu/bj/1010217793.html,116.42144018336532,住宅
58ffbece5e986a05d1cdbb15,124275,2001,10,东城,39.942273710260224,5,北新桥前永康胡同,前永康小区,https://m.fang.com/xiaoqu/bj/1010215917.html,116.4122920533978,住宅
58ffbed25e986a05d1cdbb16,70898,2001,60,东城,39.861717310939966,98,永外管村32号(木樨园桥西北1000米),悠胜美苑,https://m.fang.com/xiaoqu/bj/1010072986.html,116.38747447671511,住宅
58ffbede5e986a05d1cdbb18,78541,1989,3,东城,39.86521521860891,42,南二环景泰桥南600米,李村南里,https://m.fang.com/xiaoqu/bj/1010348543.html,116.40851466546145,住宅
58ffbeec5e986a05d1cdbb19,109890,1993,6,东城,39.90077502506268,9,崇文门西大街北侧(地铁崇文门站西北侧),东交民巷,https://m.fang.com/xiaoqu/bj/1010443463.html,116.40128123951887,住宅
58ffbef35e986a05d1cdbb1a,100007,1970,27,东城,39.88060912420681,49,天坛东路与龙潭路交叉口南50米,天坛东里北区,https://m.fang.com/xiaoqu/bj/1010196955.html,116.41412401294973,住宅
58ffbf025e986a05d1cdbb1b,91922,2000,3,东城,39.95815885353395,56,东城区安外大街80号院,安外大街80号院,https://m.fang.com/xiaoqu/bj/1010499029.html,116.40210917487286,住宅
58ffbf035e986a05d1cdbb1c,87695,2002,1,东城,39.88934322256301,35,广渠门桥东南角(7号线广渠门外地铁站南侧),广渠门外南街,https://m.fang.com/xiaoqu/bj/1010343423.html,116.43933491167104,住宅
58ffbf045e986a05d1cdbb1d,109783,1999,156,东城,39.94044949024167,260,二到三环之间东直门外大街两侧,东直门外大街40号楼,https://m.fang.com/xiaoqu/bj/1010652105.html,116.43795209691353,住宅
58ffbf0b5e986a05d1cdbb1e,79917,1999,20,东城,39.913476970517756,13,建国门立交桥西北300米,雅宝公寓,https://m.fang.com/xiaoqu/bj/1010009768.html,116.426108894018,住宅
58ffbf285e986a05d1cdbb20,109987,2005,41,东城,39.921799091713154,7,朝阳门地铁H出口,东水井胡同,https://m.fang.com/xiaoqu/bj/1010316627.html,116.42519333033657,住宅
58ffbf295e986a05d1cdbb21,88537,2000,6,东城,39.91286876566574,9,朝阳门内南小街、协和医院东一公里,北总布胡同,https://m.fang.com/xiaoqu/bj/1010504275.html,116.425250323797,住宅
58ffbf2e5e986a05d1cdbb22,108128,1994,5,东城,39.93425076959948,174,东直门桥东方银座南边,东直门南大街,https://m.fang.com/xiaoqu/bj/1010343345.html,116.42896736434027,住宅
58ffbf325e986a05d1cdbb23,119418,1983,12,东城,39.93852070746531,61,东直门外大街南侧紧邻西中街小学,十字坡东里,https://m.fang.com/xiaoqu/bj/1010572545.html,116.43362441753231,住宅
58ffbf4a5e986a05d1cdbb24,129884,1985,1,东城,39.92704584074692,2,华侨大厦美术馆西东皇城根北街,东皇城根北街,https://m.fang.com/xiaoqu/bj/1010673833.html,116.40158369851343,住宅
58ffbf575e986a05d1cdbb25,30642,1998,12,东城,39.8602470574162,NULL,崇文区沙子口路50号,沙子口路50号楼,https://m.fang.com/xiaoqu/bj/1010832037.html,116.39950729822905,住宅
58ffbf655e986a05d1cdbb26,75582,2008,314,东城,39.94072605692422,3,东直门内大街9号(东直门北中街西侧),Naga上院,https://m.fang.com/xiaoqu/bj/1010091907.html,116.42148266251411,住宅
58ffbf685e986a05d1cdbb27,110630,2001,12,东城,39.88494166241868,23,光明桥北约200米路西夕照寺街,板厂新里,https://m.fang.com/xiaoqu/bj/1010217581.html,116.43740583655638,住宅
58ffbfd65e986a05d1cdbb28,101209,1999,1,东城,39.9522192108766,72,青年湖南门西侧鼓楼外大街东侧,青年湖南街,https://m.fang.com/xiaoqu/bj/1010417347.html,116.39013012912245,住宅
58ffbfe55e986a05d1cdbb29,118940,NULL,1,东城,39.9341679345714,11,东棉花胡同2号院,东棉花胡同2号院,https://m.fang.com/xiaoqu/bj/1010122245.html,116.40216054028734,住宅
58ffc0585e986a05d1cdbb2a,130058,1991,1,东城,39.91320535539059,NULL,东华门大街20号楼,东华门,https://m.fang.com/xiaoqu/bj/1010397353.html,116.39846474201838,住宅
58ffc07d5e986a05d1cdbb2b,96646,2004,3,东城,39.933873460048666,10,东直门外东中街46号,东中公寓,https://m.fang.com/xiaoqu/bj/1010302743.html,116.43100403338059,住宅
58ffc0875e986a05d1cdbb2c,80872,2007,1,东城,39.898139772112074,NULL,忠实里南街东花市,金世纪嘉园三期,https://m.fang.com/xiaoqu/bj/1010316837.html,116.4402408097282,住宅
58ffc08c5e986a05d1cdbb2d,110665,2003,2,东城,39.88414828116304,3,幸福大街59号,天坛公馆,https://m.fang.com/xiaoqu/bj/1010037453.html,116.42485597153484,住宅
58ffc0a65e986a05d1cdbb2e,56705,2001,21,东城,39.898139312090045,9,东花市北里西区23号、东花市北里西区24号,宝润苑,https://m.fang.com/xiaoqu/bj/1010001399.html,116.42188243745332,住宅
58ffc0aa5e986a05d1cdbb2f,94516,1999,70,东城,39.89957345485682,16,崇文门地铁东300米,东后河沿,https://m.fang.com/xiaoqu/bj/1010345663.html,116.41506460820361,住宅
58ffc0b35e986a05d1cdbb30,125831,2004,1,东城,39.89409900947702,2,崇文门外大街崇文区文化馆西侧,新世界家园二期,https://m.fang.com/xiaoqu/bj/1010316893.html,116.41063849569201,住宅
58ffc0d35e986a05d1cdbb31,72099,1996,20,东城,39.87251564259395,NULL,龙潭湖东路8号,怡龙别墅公寓,https://m.fang.com/xiaoqu/bj/1010000237.html,116.43619909117143,住宅
58ffc13c5e986a05d1cdbb32,116472,2000,6,东城,39.92606194458154,6,东四北大街西面东四四条39号,东四四条,https://m.fang.com/xiaoqu/bj/1010566465.html,116.41605867602016,住宅
58ffc1495e986a05d1cdbb33,131061,2010,221,东城,39.9146397864175,NULL,王府井霞公府7号,霞公府,https://m.fang.com/xiaoqu/bj/1010215977.html,116.40465535784622,住宅
58ffc16b5e986a05d1cdbb34,122839,2012,6,东城,39.92658746702134,NULL,北河沿大街甲77号,北河沿甲柒拾柒号,https://m.fang.com/xiaoqu/bj/1010764361.html,116.39819426781882,住宅
58ffc18a5e986a05d1cdbb35,103165,2001,5,东城,39.93786384101421,NULL,北新桥地铁C口向东100米路南,九道湾南巷,https://m.fang.com/xiaoqu/bj/1010215841.html,116.41386764732013,住宅
58ffc18e5e986a05d1cdbb36,76096,1997,6,东城,39.87247612928959,4,龙潭湖东路8号(龙潭湖公园南侧),怡龙别墅,https://m.fang.com/xiaoqu/bj/1010001765.html,116.43611539429314,别墅
58ffc1c55e986a05d1cdbb37,91424,2000,3,东城,39.95691060945746,NULL,和平里东街与和平里中街路口东北侧,和平东街10号院,https://m.fang.com/xiaoqu/bj/1010553663.html,116.41949274178577,住宅
58ffc23f5e986a05d1cdbb38,119782,2001,1,东城,39.931948721070036,14,地铁张自忠路站东侧,东四十条小区,https://m.fang.com/xiaoqu/bj/1010215765.html,116.41344494578556,住宅
